filename	label	start_span	end_span	text	note
casos_clinicos_cardiologia593	DISEASE	8931	8959	non-compacted cardiomyopathy	
casos_clinicos_cardiologia593	DISEASE	9183	9212	severe dilated cardiomyopathy	
casos_clinicos_cardiologia593	DISEASE	9218	9250	severe biventricular dysfunction	
casos_clinicos_cardiologia593	DISEASE	9434	9456	left atrial dilatation	
casos_clinicos_cardiologia593	DISEASE	9495	9511	pleural effusion	
casos_clinicos_cardiologia593	DISEASE	10294	10316	dilated cardiomyopathy	
casos_clinicos_cardiologia593	DISEASE	10493	10515	dilated cardiomyopathy	
casos_clinicos_cardiologia593	DISEASE	10628	10677	Severely dilated and dysfunctional left ventricle	
casos_clinicos_cardiologia593	DISEASE	10881	10900	Dilated left atrium	
casos_clinicos_cardiologia593	DISEASE	11138	11158	pericardial effusion	
casos_clinicos_cardiologia593	DISEASE	11172	11175	DCM	
casos_clinicos_cardiologia593	DISEASE	11181	11206	biventricular dysfunction	
casos_clinicos_cardiologia593	DISEASE	11208	11229	Severe LV dysfunction	
casos_clinicos_cardiologia593	DISEASE	11539	11561	dilated cardiomyopathy	
casos_clinicos_cardiologia593	DISEASE	11567	11599	severe biventricular dysfunction	
casos_clinicos_cardiologia593	DISEASE	11702	11713	myocarditis	
casos_clinicos_cardiologia593	DISEASE	11924	11951	congenital coronary anomaly	
casos_clinicos_cardiologia593	DISEASE	12261	12274	heart failure	
casos_clinicos_cardiologia593	DISEASE	13211	13239	left ventricular dysfunction	
casos_clinicos_cardiologia593	DISEASE	13466	13484	tuberous sclerosis	
casos_clinicos_cardiologia593	DISEASE	13501	13523	dilated cardiomyopathy	
casos_clinicos_cardiologia593	DISEASE	13678	13700	Dilated cardiomyopathy	
casos_clinicos_cardiologia593	DISEASE	13719	13737	tuberous sclerosis	
casos_clinicos_cardiologia593	DISEASE	13808	13852	left ventricular dysfunction with asynchrony	
casos_clinicos_cardiologia574	DISEASE	83	110	acute myocardial infarction	
casos_clinicos_cardiologia574	DISEASE	190	225	insulin-dependent diabetes mellitus	
casos_clinicos_cardiologia574	DISEASE	291	305	drug allergies	
casos_clinicos_cardiologia574	DISEASE	357	363	Smoker	
casos_clinicos_cardiologia574	DISEASE	461	468	smoking	
casos_clinicos_cardiologia574	DISEASE	516	572	Diabetes mellitus type 2 for 22 years, insulin-dependent	
casos_clinicos_cardiologia574	DISEASE	574	587	dyslipidaemia	
casos_clinicos_cardiologia574	DISEASE	589	601	hypertension	
casos_clinicos_cardiologia574	DISEASE	603	625	Chronic kidney disease	
casos_clinicos_cardiologia574	DISEASE	698	723	lumbar malignant melanoma	
casos_clinicos_cardiologia574	DISEASE	763	791	Benign prostatic hypertrophy	
casos_clinicos_cardiologia574	DISEASE	1054	1081	acute myocardial infarction	
casos_clinicos_cardiologia574	DISEASE	1162	1175	heart failure	
casos_clinicos_cardiologia574	DISEASE	1514	1637	anterior descending artery (AD) of good calibre and extension with critical lesion in proximal-middle third and long plaque	
casos_clinicos_cardiologia574	DISEASE	1716	1787	non-dominant circumflex artery (Cx) with minimal non-significant plaque	
casos_clinicos_cardiologia574	DISEASE	2158	2181	ischaemic heart disease	
casos_clinicos_cardiologia574	DISEASE	2295	2302	obesity	
casos_clinicos_cardiologia574	DISEASE	2904	3026	good calibre and extension LAD with critical lesion in the proximal-middle third and long plaque with significant stenosis	
casos_clinicos_cardiologia574	DISEASE	3083	3134	non-dominant Cx with minimal non-significant plaque	
casos_clinicos_cardiologia574	DISEASE	3251	3307	dominant DC with minimal proximal non-significant plaque	
casos_clinicos_cardiologia574	DISEASE	3700	3723	tricuspid insufficiency	
casos_clinicos_cardiologia574	DISEASE	3725	3727	TI	
casos_clinicos_cardiologia574	DISEASE	3780	3800	pericardial effusion	
casos_clinicos_cardiologia574	DISEASE	4786	4831	Acute myocardial infarction without ST Killip	
casos_clinicos_cardiologia574	DISEASE	4862	4914	Significant coronary artery disease of a main vessel	
casos_clinicos_cardiologia574	DISEASE	4924	4959	insulin-dependent diabetes mellitus	
casos_clinicos_cardiologia574	DISEASE	4989	5004	Obesity grade I	
casos_clinicos_cardiologia574	DISEASE	5006	5013	Smoking	
casos_clinicos_cardiologia574	DISEASE	5015	5028	Dyslipidaemia	
casos_clinicos_cardiologia574	DISEASE	5030	5052	Chronic kidney disease	
casos_clinicos_cardiologia109	DISEASE	31	47	bronchial asthma	
casos_clinicos_cardiologia109	DISEASE	52	66	drug allergies	
casos_clinicos_cardiologia109	DISEASE	68	81	Dyslipidaemia	
casos_clinicos_cardiologia109	DISEASE	127	143	Bronchial asthma	
casos_clinicos_cardiologia109	DISEASE	145	163	Affective disorder	
casos_clinicos_cardiologia109	DISEASE	457	473	bronchial asthma	
casos_clinicos_cardiologia109	DISEASE	512	545	malposition of the great arteries	
casos_clinicos_cardiologia109	DISEASE	593	606	heart disease	
casos_clinicos_cardiologia109	DISEASE	752	758	angina	
casos_clinicos_cardiologia109	DISEASE	776	783	syncope	
casos_clinicos_cardiologia109	DISEASE	1122	1158	Intraventricular conduction disorder	
casos_clinicos_cardiologia109	DISEASE	1321	1402	anomalous arrangement of great vessels, with pulmonary artery medial to the aorta	
casos_clinicos_cardiologia109	DISEASE	1404	1418	aortic overlap	
casos_clinicos_cardiologia109	DISEASE	1432	1445	transposition	
casos_clinicos_cardiologia109	DISEASE	1505	1527	pulmonary hypertension	
casos_clinicos_cardiologia109	DISEASE	1623	1644	Ventricular inversion	
casos_clinicos_cardiologia109	DISEASE	1646	1697	Atrioventricular and ventriculoarterial discordance	
casos_clinicos_cardiologia109	DISEASE	1856	1897	Left AV valve with moderate insufficiency	
casos_clinicos_cardiologia109	DISEASE	1929	1959	Ventriculoarterial discordance	
casos_clinicos_cardiologia109	DISEASE	1961	2033	Aorta seating in the right ventricle and pulmonary in the left ventricle	
casos_clinicos_cardiologia109	DISEASE	2035	2063	Atrioventricular discordance	
casos_clinicos_cardiologia109	DISEASE	2125	2146	Ventricular inversion	
casos_clinicos_cardiologia109	DISEASE	2299	2335	Aortic valve with mild regurgitation	
casos_clinicos_cardiologia109	DISEASE	2337	2385	Systemic AV valve with dilatation of the annulus	
casos_clinicos_cardiologia109	DISEASE	2448	2463	Pulmonary valve	
casos_clinicos_cardiologia109	DISEASE	2485	2535	Severely dilated trunk and main pulmonary branches	
casos_clinicos_cardiologia109	DISEASE	2549	2571	pulmonary hypertension	
casos_clinicos_cardiologia109	DISEASE	2756	2814	congenitally corrected transposition of the great arteries	
casos_clinicos_cardiologia109	DISEASE	2875	2897	pulmonary hypertension	
casos_clinicos_cardiologia109	DISEASE	3116	3132	rhythm disorders	
casos_clinicos_cardiologia109	DISEASE	3169	3183	valvulopathies	
casos_clinicos_cardiologia109	DISEASE	3205	3228	ventricular dysfunction	
casos_clinicos_cardiologia109	DISEASE	3325	3384	Transposition of the great arteries, congenitally corrected	
casos_clinicos_cardiologia109	DISEASE	3387	3427	Moderate systemic AV-valve insufficiency	
casos_clinicos_cardiologia109	DISEASE	3430	3452	Pulmonary hypertension	
casos_clinicos_cardiologia109	DISEASE	3455	3471	Bronchial asthma	
casos_clinicos_cardiologia65	DISEASE	43	57	drug allergies	
casos_clinicos_cardiologia65	DISEASE	62	74	hypertension	
casos_clinicos_cardiologia65	DISEASE	76	89	dyslipidaemia	
casos_clinicos_cardiologia65	DISEASE	93	110	diabetes mellitus	
casos_clinicos_cardiologia65	DISEASE	138	156	ulcerative colitis	
casos_clinicos_cardiologia65	DISEASE	235	243	Migraine	
casos_clinicos_cardiologia65	DISEASE	555	568	pre-eclampsia	
casos_clinicos_cardiologia65	DISEASE	1236	1248	hypertensive	
casos_clinicos_cardiologia65	DISEASE	1481	1489	migraine	
casos_clinicos_cardiologia65	DISEASE	1723	1729	HBASHH	
casos_clinicos_cardiologia65	DISEASE	2104	2110	HBASHH	
casos_clinicos_cardiologia65	DISEASE	2491	2511	pericardial effusion	
casos_clinicos_cardiologia65	DISEASE	2529	2541	cardiomegaly	
casos_clinicos_cardiologia65	DISEASE	2711	2723	hypertension	
casos_clinicos_cardiologia65	DISEASE	2883	2943	coronary dissection of the distal LAD with apical recurrence	
casos_clinicos_cardiologia65	DISEASE	3092	3117	mild mitral insufficiency	
casos_clinicos_cardiologia65	DISEASE	3294	3306	hypertension	
casos_clinicos_cardiologia65	DISEASE	3465	3514	Spontaneous coronary artery dissection of the LAD	
casos_clinicos_cardiologia68	DISEASE	23	74	congenital heart disease: ventricular septal defect	
casos_clinicos_cardiologia68	DISEASE	146	160	drug allergies	
casos_clinicos_cardiologia68	DISEASE	418	425	syncope	
casos_clinicos_cardiologia68	DISEASE	1353	1369	pleural effusion	
casos_clinicos_cardiologia68	DISEASE	1823	1829	BCRDHH	
casos_clinicos_cardiologia68	DISEASE	1839	1857	biauricular growth	
casos_clinicos_cardiologia68	DISEASE	1962	1992	Atrioventricular septal defect	
casos_clinicos_cardiologia68	DISEASE	2023	2091	Spontaneously closed ventricular septal defect with closing aneurysm	
casos_clinicos_cardiologia68	DISEASE	2093	2145	Wide defect of the inflow septum and ostium secundum	
casos_clinicos_cardiologia68	DISEASE	2147	2163	Left right shunt	
casos_clinicos_cardiologia68	DISEASE	2207	2222	cor triatriatum	
casos_clinicos_cardiologia68	DISEASE	2441	2475	Moderately dilated right ventricle	
casos_clinicos_cardiologia68	DISEASE	2939	2984	Right AV valve with leaflet coaptation defect	
casos_clinicos_cardiologia68	DISEASE	2986	3016	Moderate central insufficiency	
casos_clinicos_cardiologia68	DISEASE	3123	3143	pericardial effusion	
casos_clinicos_cardiologia68	DISEASE	3249	3279	wide interatrial septal defect	
casos_clinicos_cardiologia68	DISEASE	3341	3396	Membrane septum in the upper portion of the left atrium	
casos_clinicos_cardiologia68	DISEASE	3845	3860	Cor triatriatum	
casos_clinicos_cardiologia68	DISEASE	3861	3917	Partial atrioventricular defect (ASD ostium primum type)	
casos_clinicos_cardiologia185	DISEASE	115	132	myocardial damage	
casos_clinicos_cardiologia185	DISEASE	250	264	drug allergies	
casos_clinicos_cardiologia185	DISEASE	301	313	toxic habits	
casos_clinicos_cardiologia185	DISEASE	1251	1262	lymph nodes	
casos_clinicos_cardiologia185	DISEASE	1612	1629	sinus bradycardia	
casos_clinicos_cardiologia185	DISEASE	2151	2176	pleuroparenchymal lesions	
casos_clinicos_cardiologia185	DISEASE	2761	2781	pericardial effusion	
casos_clinicos_cardiologia185	DISEASE	2997	3008	myocarditis	
casos_clinicos_cardiologia185	DISEASE	3535	3546	myocarditis	
casos_clinicos_cardiologia185	DISEASE	3586	3610	arrhythmic complications	
casos_clinicos_cardiologia185	DISEASE	3614	3627	heart failure	
casos_clinicos_cardiologia185	DISEASE	4078	4087	embolisms	
casos_clinicos_cardiologia185	DISEASE	4125	4189	eosinophilic myocarditis secondary to Toxocara parasite infectio	
casos_clinicos_cardiologia185	DISEASE	4350	4367	myocardial damage	
casos_clinicos_cardiologia185	DISEASE	4416	4471	Eosinophilic myocarditis in the context of toxocariasis	
casos_clinicos_cardiologia528	DISEASE	94	106	hypertensive	
casos_clinicos_cardiologia528	DISEASE	111	119	diabetic	
casos_clinicos_cardiologia528	DISEASE	381	398	exertional angina	
casos_clinicos_cardiologia528	DISEASE	770	800	95% stenosis in the middle LAD	
casos_clinicos_cardiologia528	DISEASE	1861	1919	normo-developed anterior descending artery of good calibre	
casos_clinicos_cardiologia528	DISEASE	2332	2360	left atrium slightly dilated	
casos_clinicos_cardiologia528	DISEASE	2373	2429	Mitral valve with calcification of the posterior annulus	
casos_clinicos_cardiologia528	DISEASE	2485	2505	mitral regurgitation	
casos_clinicos_cardiologia528	DISEASE	2507	2526	Slightly dilated LV	
casos_clinicos_cardiologia528	DISEASE	2796	2859	interventricular septal defect was observed at the apical level	
casos_clinicos_cardiologia528	DISEASE	2876	2879	VSD	
casos_clinicos_cardiologia528	DISEASE	3028	3108	Fibrocalcified aortic valve with adequate opening and mild central insufficiency	
casos_clinicos_cardiologia528	DISEASE	3178	3180	IT	
casos_clinicos_cardiologia528	DISEASE	3285	3305	pericardial effusion	
casos_clinicos_cardiologia528	DISEASE	3451	3454	VSD	
casos_clinicos_cardiologia528	DISEASE	3493	3496	VSD	
casos_clinicos_cardiologia528	DISEASE	3742	3745	VSD	
casos_clinicos_cardiologia528	DISEASE	4060	4083	acute coronary syndrome	
casos_clinicos_cardiologia528	DISEASE	4300	4308	post-AMI	
casos_clinicos_cardiologia528	DISEASE	4337	4407	solution of continuity was found in the apical interventricular septum	
casos_clinicos_cardiologia528	DISEASE	4507	4529	pulmonary hypertension	
casos_clinicos_cardiologia528	DISEASE	4552	4577	ventricular septal defect	
casos_clinicos_cardiologia528	DISEASE	4579	4582	VSD	
casos_clinicos_cardiologia528	DISEASE	5181	5196	septoapical VSD	
casos_clinicos_cardiologia528	DISEASE	5341	5363	pulmonary hypertension	
casos_clinicos_cardiologia528	DISEASE	5404	5407	VSD	
casos_clinicos_cardiologia528	DISEASE	5649	5652	VSD	
casos_clinicos_cardiologia528	DISEASE	5917	5920	AMI	
casos_clinicos_cardiologia528	DISEASE	5933	5947	Anterior STEMI	
casos_clinicos_cardiologia528	DISEASE	6072	6087	Septoapical VSD	
casos_clinicos_cardiologia528	DISEASE	6100	6108	post-AMI	
casos_clinicos_cardiologia88	DISEASE	84	98	drug allergies	
casos_clinicos_cardiologia88	DISEASE	134	155	arterial hypertension	
casos_clinicos_cardiologia88	DISEASE	157	160	AHT	
casos_clinicos_cardiologia88	DISEASE	163	176	dyslipidaemia	
casos_clinicos_cardiologia88	DISEASE	178	181	DLP	
casos_clinicos_cardiologia88	DISEASE	184	215	sleep apnoea-hypopnoea syndrome	
casos_clinicos_cardiologia88	DISEASE	217	221	SAHS	
casos_clinicos_cardiologia88	DISEASE	253	273	diverticular disease	
casos_clinicos_cardiologia88	DISEASE	314	330	Morton's neuroma	
casos_clinicos_cardiologia88	DISEASE	332	358	hallux valgus of both feet	
casos_clinicos_cardiologia88	DISEASE	377	389	rectal polyp	
casos_clinicos_cardiologia88	DISEASE	840	853	heart failure	
casos_clinicos_cardiologia88	DISEASE	1583	1595	cardiomegaly	
casos_clinicos_cardiologia88	DISEASE	1613	1633	pericardial effusion	
casos_clinicos_cardiologia88	DISEASE	1892	1897	cysts	
casos_clinicos_cardiologia88	DISEASE	1900	1908	necrosis	
casos_clinicos_cardiologia88	DISEASE	2231	2257	dilated inferior vena cava	
casos_clinicos_cardiologia88	DISEASE	2310	2344	Mild-moderate aortic insufficiency	
casos_clinicos_cardiologia88	DISEASE	2420	2436	pleural effusion	
casos_clinicos_cardiologia88	DISEASE	2471	2491	pericardial effusion	
casos_clinicos_cardiologia88	DISEASE	2740	2758	malignant neoplasm	
casos_clinicos_cardiologia88	DISEASE	2772	2795	pericardial sarcomatous	
casos_clinicos_cardiologia88	DISEASE	2862	2874	mesothelioma	
casos_clinicos_cardiologia88	DISEASE	2876	2884	lymphoma	
casos_clinicos_cardiologia88	DISEASE	2886	2896	metastasis	
casos_clinicos_cardiologia88	DISEASE	2903	2922	Thyroid enlargement	
casos_clinicos_cardiologia88	DISEASE	2998	3040	tracheobronchial lymph node calcifications	
casos_clinicos_cardiologia88	DISEASE	3124	3139	lymphadenopathy	
casos_clinicos_cardiologia88	DISEASE	3170	3196	Bilateral pleural effusion	
casos_clinicos_cardiologia88	DISEASE	3243	3285	passive atelectasis of the left lower lobe	
casos_clinicos_cardiologia88	DISEASE	3338	3353	fibrous lesions	
casos_clinicos_cardiologia88	DISEASE	3369	3386	Mild hepatomegaly	
casos_clinicos_cardiologia88	DISEASE	3436	3446	metastasis	
casos_clinicos_cardiologia88	DISEASE	3582	3660	malignant neoplasm of pericardial origin with significant pericardial effusion	
casos_clinicos_cardiologia88	DISEASE	3662	3688	Bilateral pleural effusion	
casos_clinicos_cardiologia88	DISEASE	3721	3747	passive atelectasis of LII	
casos_clinicos_cardiologia88	DISEASE	4410	4417	thymoma	
casos_clinicos_cardiologia88	DISEASE	4547	4579	pericardial primary lesion/tumou	
casos_clinicos_cardiologia88	DISEASE	4887	4894	thymoma	
casos_clinicos_cardiologia88	DISEASE	4942	4958	ectopic thymomas	
casos_clinicos_cardiologia88	DISEASE	5020	5049	T-type lymphoblastic lymphoma	
casos_clinicos_cardiologia88	DISEASE	5165	5172	thymoma	
casos_clinicos_cardiologia88	DISEASE	5213	5233	pericardial effusion	
casos_clinicos_cardiologia88	DISEASE	5592	5612	pericardial effusion	
casos_clinicos_cardiologia88	DISEASE	6010	6050	malignant neoplasm of pericardial origin	
casos_clinicos_cardiologia88	DISEASE	6068	6088	pericardial effusion	
casos_clinicos_cardiologia88	DISEASE	6093	6119	bilateral pleural effusion	
casos_clinicos_cardiologia88	DISEASE	6148	6242	malignant neoplasia in the anterior pericardium extending to the anterior superior mediastinum	
casos_clinicos_cardiologia88	DISEASE	6367	6401	cardiac mass infiltrating the lung	
casos_clinicos_cardiologia88	DISEASE	6478	6497	respiratory failure	
casos_clinicos_cardiologia88	DISEASE	6520	6536	pleural effusion	
casos_clinicos_cardiologia88	DISEASE	6624	6631	thymoma	
casos_clinicos_cardiologia88	DISEASE	6788	6821	primary pericardial lesion/tumour	
casos_clinicos_cardiologia88	DISEASE	6876	6905	T-type lymphoblastic lymphoma	
casos_clinicos_cardiologia88	DISEASE	7038	7054	ectopic thymomas	
casos_clinicos_cardiologia88	DISEASE	7094	7101	thymoma	
casos_clinicos_cardiologia88	DISEASE	7144	7161	myasthenia gravis	
casos_clinicos_cardiologia88	DISEASE	7275	7281	tumour	
casos_clinicos_cardiologia88	DISEASE	7405	7470	umour mass was observed with infiltration of the right upper lobe	
casos_clinicos_cardiologia88	DISEASE	7769	7814	Invasive thymoma with pericardial involvement	
casos_clinicos_cardiologia88	DISEASE	7829	7856	severe pericardial effusion	
casos_clinicos_cardiologia288	DISEASE	78	92	drug allergies	
casos_clinicos_cardiologia288	DISEASE	132	145	active smoker	
casos_clinicos_cardiologia288	DISEASE	171	190	Depressive syndrome	
casos_clinicos_cardiologia288	DISEASE	424	444	presyncopal symptoms	
casos_clinicos_cardiologia288	DISEASE	647	695	non-ST-segment elevation acute coronary syndrome	
casos_clinicos_cardiologia288	DISEASE	697	704	NSTEACS	
casos_clinicos_cardiologia288	DISEASE	1038	1058	deep vein thrombosis	
casos_clinicos_cardiologia288	DISEASE	1060	1063	DVT	
casos_clinicos_cardiologia288	DISEASE	1917	1926	haematoma	
casos_clinicos_cardiologia288	DISEASE	1939	1949	dissection	
casos_clinicos_cardiologia288	DISEASE	2224	2282	Right ventricle (RV) not dilated with normal contractility	
casos_clinicos_cardiologia288	DISEASE	2323	2339	mitral sclerosis	
